loan_id,customer_id,loan_type,principal,interest_rate,term_months,start_date,status
LOAN301510,CUST102180,Business,21901.89,20.62,60,2017-12-17 20:02:47.563898325,Active
LOAN301511,CUST103365,Business,190145.19,9.11,120,2023-06-05 16:39:52.347640038,Closed
LOAN301512,CUST100057,Personal,41095.13,23.27,24,2023-09-25 10:23:12.284738064,Defaulted
LOAN301513,CUST101662,Business,17601.63,23.2,36,2022-11-16 16:33:41.797273636,Closed
LOAN301514,CUST103853,Personal,23965.17,22.23,24,2021-12-03 12:27:20.455035210,Closed
LOAN301515,CUST104598,Vehicle,15476.63,12.02,36,2024-10-26 06:30:16.267254591,Closed
LOAN301516,CUST102238,Vehicle,22166.01,16.16,120,2018-05-22 02:03:17.470229387,Closed
LOAN301517,CUST104094,Vehicle,27360.45,16.38,120,2024-05-26 18:07:12.023583412,Active
LOAN301518,CUST103195,Business,51757.24,21.19,12,2022-02-06 07:18:14.197232723,Closed
LOAN301519,CUST102311,Student,54787.29,19.81,12,2026-01-06 18:20:42.616361618,Active
LOAN301520,CUST100620,Home,27434.38,18.87,36,2023-11-25 20:35:13.730995178,Active
LOAN301521,CUST100408,Home,12486.07,19.1,60,2020-01-14 23:08:35.017755508,Active
LOAN301522,CUST104125,Personal,19031.69,12.53,84,2023-02-25 14:24:24.258355379,Active
LOAN301523,CUST102930,Student,109937.96,23.22,24,2016-05-29 19:25:29.949268579,Active
LOAN301524,CUST102450,Home,59959.73,7.56,84,2018-04-16 06:34:46.054703236,Closed
LOAN301525,CUST103315,Vehicle,66136.63,9.47,120,2018-05-30 13:36:34.486714602,Closed
LOAN301526,CUST103224,Home,36620.97,11.87,60,2025-06-12 23:35:37.072378874,Defaulted
LOAN301527,CUST104948,Vehicle,15126.34,18.93,120,2022-07-19 20:59:45.763704300,Active
LOAN301528,CUST103057,Vehicle,22632.79,24.13,24,2018-07-17 01:10:04.108406544,Closed
LOAN301529,CUST100057,Home,7913.79,8.63,24,2021-02-18 07:05:36.756248474,Defaulted
LOAN301530,CUST103724,Vehicle,23305.21,24.69,24,2021-10-17 13:06:21.203873396,Closed
LOAN301531,CUST104133,Home,40638.59,22.72,60,2023-10-27 00:45:57.861126423,Active
LOAN301532,CUST102872,Student,34761.54,14.44,120,2024-07-24 04:09:35.954634905,Active
LOAN301533,CUST102503,Student,11098.25,13.98,120,2019-06-02 14:25:49.989387989,Closed
LOAN301534,CUST101109,Student,31051.96,20.63,240,2016-07-25 09:41:17.589706898,Active
LOAN301535,CUST102223,Home,15086.77,18.29,120,2019-09-02 12:18:51.217802763,Active
LOAN301536,CUST101843,Business,18016.97,21.27,48,2016-05-04 22:04:50.217715502,Active
LOAN301537,CUST103914,Vehicle,40934.61,9.56,12,2021-07-29 04:55:12.765982866,Closed
LOAN301538,CUST103100,Home,47380.41,11.9,36,2021-10-15 19:18:46.445660591,Active
LOAN301539,CUST104655,Student,53407.1,24.87,24,2024-03-21 11:29:34.778548717,Active
LOAN301540,CUST104806,Vehicle,59262.71,14.03,240,2023-12-09 14:08:18.372809887,Closed
LOAN301541,CUST102681,Student,33740.15,21.29,84,2016-04-07 18:14:29.188703775,Active
LOAN301542,CUST103205,Student,181679.08,9.67,84,2025-05-09 20:04:39.972835779,Defaulted
LOAN301543,CUST102110,Business,44239.88,22.92,36,2017-05-26 15:12:24.953347683,Active
LOAN301544,CUST101913,Vehicle,42202.06,8.25,240,2023-05-16 21:04:40.459425449,Active
LOAN301545,CUST103795,Vehicle,18355.91,11.78,60,2019-02-24 16:48:53.150691032,Active
LOAN301546,CUST101927,Personal,28140.02,23.39,84,2019-07-07 13:27:06.770488262,Closed
LOAN301547,CUST104208,Business,73595.81,14.33,84,2023-11-08 00:38:25.120738029,Active
LOAN301548,CUST100028,Business,6246.76,10.94,24,2024-07-01 08:26:18.922659636,Active
LOAN301549,CUST103009,Home,16213.14,21.65,24,2024-12-30 00:19:55.231525660,Defaulted
LOAN301550,CUST101839,Home,236366.06,24.38,60,2017-02-04 07:44:08.209600449,Closed
LOAN301551,CUST104456,Business,12817.94,24.13,12,2021-01-17 20:42:55.762394428,Active
LOAN301552,CUST104095,Business,5544.43,16.98,240,2024-06-08 22:10:35.742462873,Active
LOAN301553,CUST102621,Personal,64625.48,14.24,12,2021-06-27 09:58:35.415567160,Active
LOAN301554,CUST103150,Home,59938.52,22.46,36,2020-05-20 09:15:06.549470663,Closed
LOAN301555,CUST100889,Business,53780.53,22.58,24,2018-12-11 17:23:03.215359688,Active
LOAN301556,CUST102298,Student,32957.43,18.54,60,2019-02-25 22:50:06.823263884,Active
LOAN301557,CUST102552,Student,40205.22,22.58,12,2017-02-23 08:43:58.640301704,Active
LOAN301558,CUST100150,Student,6604.76,18.18,240,2017-12-21 05:36:22.821275949,Active
LOAN301559,CUST100756,Business,231825.43,16.9,240,2024-03-05 20:25:38.848310232,Closed
LOAN301560,CUST101338,Home,44666.07,16.9,24,2020-03-07 12:25:48.011137486,Active
LOAN301561,CUST104116,Personal,89333.24,16.73,84,2021-04-17 06:13:40.732670546,Defaulted
LOAN301562,CUST104309,Student,10571.98,22.01,240,2016-07-07 13:01:08.225519419,Closed
LOAN301563,CUST101561,Vehicle,85109.95,9.64,48,2016-07-17 06:25:48.135997772,Closed
LOAN301564,CUST104763,Home,78235.51,16.71,84,2021-07-18 05:06:27.140057802,Closed
LOAN301565,CUST104204,Business,155431.45,14.87,120,2019-12-12 18:02:11.296104431,Closed
LOAN301566,CUST100646,Business,159375.5,24.12,12,2026-03-20 11:57:26.577135563,Restructured
LOAN301567,CUST103649,Business,18717.39,17.25,24,2025-06-22 14:47:49.208351135,Closed
LOAN301568,CUST104950,Student,28916.15,24.48,24,2019-04-27 12:50:15.838866234,Active
LOAN301569,CUST101262,Personal,47264.21,24.56,240,2019-04-13 08:37:06.986338854,Closed
LOAN301570,CUST100275,Personal,28838.68,16.6,48,2016-05-18 06:54:46.315410614,Defaulted
LOAN301571,CUST103929,Personal,1944.89,15.6,60,2025-08-13 12:40:03.489212990,Closed
LOAN301572,CUST103734,Home,45761.22,11.23,48,2025-10-01 14:36:23.228390694,Active
LOAN301573,CUST102768,Home,19100.99,20.59,36,2021-11-09 19:32:50.391056061,Closed
LOAN301574,CUST103677,Student,51199.26,22.48,36,2018-05-01 16:06:01.119421005,Active
LOAN301575,CUST100979,Personal,138420.89,8.0,36,2024-10-04 07:56:44.901961803,Closed
LOAN301576,CUST104608,Student,9080.1,19.66,24,2016-10-30 06:53:22.385636806,Active
LOAN301577,CUST103453,Business,35178.93,24.28,120,2023-07-09 21:39:57.902112961,Restructured
LOAN301578,CUST103762,Home,145125.94,10.61,84,2023-01-24 21:24:14.796551466,Active
LOAN301579,CUST103599,Business,59418.91,18.11,24,2022-05-19 18:51:51.913767099,Active
LOAN301580,CUST103044,Business,27359.56,9.86,84,2019-06-03 11:21:30.449839830,Active
LOAN301581,CUST101837,Student,33164.89,13.62,36,2023-11-20 11:05:16.981206179,Active
LOAN301582,CUST100855,Student,16499.78,21.52,240,2017-09-28 01:00:07.978916883,Closed
LOAN301583,CUST100361,Vehicle,18486.04,23.68,60,2021-11-12 11:18:09.765663862,Closed
LOAN301584,CUST103055,Personal,23114.94,20.79,36,2016-06-06 12:10:59.868379593,Active
LOAN301585,CUST104784,Personal,24795.22,20.91,24,2024-02-11 16:59:58.712890387,Closed
LOAN301586,CUST104483,Personal,9790.62,7.95,240,2024-07-05 00:22:34.239490032,Closed
LOAN301587,CUST101535,Student,59367.72,17.19,120,2017-05-13 09:06:59.932345867,Active
LOAN301588,CUST104778,Vehicle,25167.15,11.5,48,2019-07-05 11:43:02.366162300,Closed
LOAN301589,CUST104887,Business,29851.22,10.78,48,2020-08-25 06:17:40.059168100,Closed
LOAN301590,CUST102974,Student,59272.21,22.74,84,2016-11-01 18:02:46.879330158,Closed
LOAN301591,CUST100931,Student,51830.48,21.84,120,2021-11-16 02:25:49.859694958,Closed
LOAN301592,CUST102097,Business,24144.09,22.89,24,2025-01-10 09:48:42.349578619,Closed
LOAN301593,CUST103900,Vehicle,22005.99,15.8,48,2019-09-29 17:00:17.669544220,Restructured
LOAN301594,CUST103348,Home,71339.26,16.84,60,2026-02-23 12:22:19.945097685,Closed
LOAN301595,CUST103074,Student,14409.22,16.65,120,2023-08-18 11:14:27.416416883,Active
LOAN301596,CUST102645,Vehicle,52798.04,8.7,36,2016-02-05 17:15:37.072576284,Active
LOAN301597,CUST100773,Student,32127.32,12.86,24,2025-08-17 22:35:29.902344704,Active
LOAN301598,CUST101268,Personal,66273.34,17.87,48,2017-06-19 01:33:22.355901241,Active
LOAN301599,CUST102958,Personal,11192.03,18.28,24,2020-07-17 09:14:22.965818644,Active
LOAN301600,CUST101410,Student,310902.92,19.97,60,2019-07-24 19:13:55.078591824,Active
LOAN301601,CUST103980,Vehicle,40938.94,13.27,48,2022-01-27 22:09:57.950057983,Closed
LOAN301602,CUST101503,Business,58527.19,,120,2020-07-15 09:59:48.869192600,Closed
LOAN301603,CUST101051,Student,48598.37,14.63,84,2025-04-30 09:09:26.731567860,Restructured
LOAN301604,CUST104216,Student,120284.64,20.22,12,2024-02-27 07:51:18.455107450,Closed
LOAN301605,CUST101947,Vehicle,11658.07,11.81,12,2021-06-27 20:19:29.116655588,Closed
LOAN301606,CUST100415,Home,169160.65,24.32,120,2016-02-28 13:08:40.380855799,Active
LOAN301607,CUST104860,Personal,16806.95,20.83,48,2020-11-22 18:24:19.440934181,Active
LOAN301608,CUST102670,Personal,65498.7,24.48,120,2016-05-13 20:36:35.444501400,Closed
LOAN301609,CUST104196,Business,142529.74,16.02,60,2024-12-28 05:44:16.270770788,Restructured
LOAN301610,CUST101599,Business,27911.46,7.63,60,2024-08-07 10:33:01.283063889,Active
LOAN301611,CUST100071,Home,93149.74,15.09,12,2017-07-24 21:52:43.774361134,Closed
LOAN301612,CUST102580,Business,72641.83,12.59,48,2021-01-16 17:08:06.929215431,Defaulted
LOAN301613,CUST103312,Business,10662.69,20.86,84,2023-09-20 13:24:33.008456469,Closed
LOAN301614,CUST104513,Personal,21052.39,20.57,60,2022-02-04 08:48:57.819289684,Closed
LOAN301615,CUST101835,Vehicle,41557.38,21.39,240,2022-10-12 12:48:29.076163054,Active
LOAN301616,CUST104641,Vehicle,12927.4,7.55,24,2021-02-23 14:51:10.540696859,Closed
LOAN301617,CUST104160,Student,116476.2,23.3,60,2025-10-07 21:56:47.799903631,Active
LOAN301618,CUST103574,Vehicle,27964.63,15.26,48,2022-09-13 12:56:10.334898710,Active
LOAN301619,CUST100346,Business,16479.63,18.17,240,2017-10-07 21:52:16.729179859,Active
LOAN301620,CUST104049,Vehicle,146015.95,13.65,24,2021-12-19 22:22:44.026502848,Active
LOAN301621,CUST100921,Business,30906.13,16.98,240,2019-01-16 15:01:37.049097061,Active
LOAN301622,CUST100435,Home,27930.35,8.73,24,2016-11-11 13:43:39.755644321,Closed
LOAN301623,CUST104539,Student,22395.37,17.88,240,2022-11-22 09:53:55.244885206,Closed
LOAN301624,CUST104855,Vehicle,20634.44,15.36,48,2022-11-20 21:42:35.682520866,Closed
LOAN301625,CUST102817,Personal,73900.71,16.46,12,2025-10-01 09:34:30.877346039,Active
LOAN301626,CUST100160,Vehicle,19180.41,22.45,60,2016-10-23 20:33:25.524338007,Defaulted
LOAN301627,CUST104933,Personal,21709.24,22.52,60,2019-04-28 10:07:05.225986481,Active
LOAN301628,CUST103722,Vehicle,25603.71,16.29,60,2024-11-29 02:15:13.508516073,Closed
LOAN301629,CUST100526,Student,27460.11,14.62,60,2018-09-12 22:08:42.870792866,Active
LOAN301630,CUST102013,Personal,70365.62,20.07,36,2016-01-14 22:49:02.348202944,Closed
LOAN301631,CUST103010,Vehicle,37502.27,15.38,84,2024-07-27 12:18:28.735493660,Active
LOAN301632,CUST101999,Student,56014.61,14.98,84,2025-10-27 04:23:46.129127026,Restructured
LOAN301633,CUST102296,Student,25012.79,8.76,36,2022-09-11 13:46:06.494737387,Closed
LOAN301634,CUST104018,Personal,39132.81,12.37,24,2021-08-15 04:24:15.048455715,Closed
LOAN301635,CUST102699,Home,35553.53,14.39,24,2016-06-16 23:20:59.204735756,Defaulted
LOAN301636,CUST103846,Personal,8500.54,11.77,84,2021-03-06 21:22:51.514728069,Closed
LOAN301637,CUST103516,Home,49843.23,8.26,240,2024-10-08 11:59:44.123186350,Active
LOAN301638,CUST102636,Student,14994.5,19.95,36,2023-05-19 19:52:26.312867880,Closed
LOAN301639,CUST104120,Vehicle,97095.52,11.39,60,2019-03-12 11:37:46.974063873,Active
LOAN301640,CUST104972,Student,11919.04,11.07,24,2024-12-12 13:35:07.370445013,Active
LOAN301641,CUST101563,Personal,28105.83,12.37,36,2019-07-04 07:55:17.405318022,Active
LOAN301642,CUST103213,Home,37693.7,16.31,60,2016-09-01 13:19:21.169989109,Closed
LOAN301643,CUST101930,Vehicle,55651.03,13.07,60,2019-09-22 03:53:46.454689264,Active
LOAN301644,CUST100103,Personal,27489.72,15.13,48,2022-12-29 16:31:01.473163605,Closed
LOAN301645,CUST103449,Vehicle,208071.5,17.74,120,2025-01-09 13:51:48.809783220,Active
LOAN301646,CUST103709,Vehicle,86513.84,18.24,84,2024-11-13 21:15:33.979308128,Active
LOAN301647,CUST100086,Personal,64073.72,10.5,48,2016-11-06 09:20:19.874576569,Active
LOAN301648,CUST100124,Vehicle,13588.64,19.9,84,2016-01-11 17:02:34.556195021,Active
LOAN301649,CUST104014,Personal,3187.86,15.62,120,2025-03-07 04:15:47.401498556,Active
LOAN301650,CUST101470,Home,26702.06,9.38,36,2020-08-17 07:55:47.504040002,Active
LOAN301651,CUST100456,Home,300353.56,8.84,240,2024-04-02 22:57:27.350403547,Active
LOAN301652,CUST100242,Home,128908.22,24.43,84,2020-01-15 00:05:30.171359539,Defaulted
LOAN301653,CUST104561,Home,62412.13,16.0,12,2023-02-08 16:56:47.795583487,Defaulted
LOAN301654,CUST102611,Personal,54812.21,21.3,48,2016-02-21 05:21:34.384817839,Closed
LOAN301655,CUST102513,Vehicle,22779.21,18.08,240,2022-08-08 08:07:28.761579275,Active
LOAN301656,CUST102033,Personal,102191.91,11.98,240,2021-06-22 13:38:02.184617519,Active
LOAN301657,CUST100434,Home,5517.31,15.28,60,2025-02-27 17:08:59.920544386,Active
LOAN301658,CUST104124,Personal,57183.48,23.14,60,2026-05-23 16:11:41.664604902,Active
LOAN301659,CUST100324,Home,33626.21,22.46,36,2020-01-09 08:00:08.149672508,Closed
LOAN301660,CUST101898,Home,26762.07,18.29,36,2018-11-14 10:51:34.580859661,Closed
LOAN301661,CUST104574,Personal,81907.54,12.86,120,2023-12-30 00:13:39.855355263,Active
LOAN301662,CUST103344,Vehicle,30653.04,17.77,240,2025-06-08 19:37:47.290259123,Active
LOAN301663,CUST102158,Personal,16652.79,19.54,84,2026-04-26 23:33:59.391417980,Active
LOAN301664,CUST103058,Business,60363.38,23.7,36,2020-12-09 05:06:07.392439365,Active
LOAN301665,CUST101926,Student,395372.05,22.73,36,2026-02-13 02:23:42.680767059,Closed
LOAN301666,CUST104763,Student,125076.96,20.75,120,2025-10-23 14:10:41.911572933,Defaulted
LOAN301667,CUST104752,Business,8010.98,10.81,12,2025-06-18 08:29:24.395350695,Active
LOAN301668,CUST103728,Vehicle,99831.32,10.73,60,2017-02-15 12:58:31.233879089,Defaulted
LOAN301669,CUST101695,Home,29437.42,15.25,48,2022-10-28 12:06:17.519127369,Defaulted
LOAN301670,CUST100848,Business,53743.78,19.59,60,2025-07-26 21:57:11.887904167,Active
LOAN301671,CUST102216,Personal,24654.51,15.64,60,2020-05-11 03:28:29.919922590,Restructured
LOAN301672,CUST102487,Student,43813.63,17.09,12,2017-07-02 08:24:42.622487545,Restructured
LOAN301673,CUST104191,Personal,21054.83,16.6,36,2019-10-31 20:41:08.387595654,Closed
LOAN301674,CUST101089,Home,30179.02,23.37,240,2019-07-01 13:14:45.602714062,Closed
LOAN301675,CUST103395,Business,26277.44,19.06,120,2026-05-12 13:16:51.310813904,Closed
LOAN301676,CUST100701,Vehicle,69799.47,7.94,48,2024-06-25 00:51:50.599133015,Active
LOAN301677,CUST101208,Vehicle,75050.7,19.42,240,2020-12-12 01:59:38.351825714,Closed
LOAN301678,CUST101209,Business,3385.35,23.35,120,2019-07-05 08:13:36.581555128,Closed
LOAN301679,CUST104784,Personal,99441.57,9.15,84,2021-08-05 17:53:22.362936020,Active
LOAN301680,CUST101561,Personal,39675.69,17.81,60,2025-09-16 05:52:50.077682495,Active
LOAN301681,CUST103540,Student,86713.33,,24,2016-04-03 22:07:53.950973749,Active
LOAN301682,CUST102741,Vehicle,60857.22,12.15,12,2026-02-23 17:27:30.560589314,Closed
LOAN301683,CUST103964,Personal,7941.05,21.96,240,2019-04-01 20:59:36.895329237,Closed
LOAN301684,CUST104462,Personal,77535.59,23.45,240,2025-07-31 23:30:37.407131433,Active
LOAN301685,CUST101349,Personal,85838.73,15.61,60,2023-01-30 05:18:48.949132681,Closed
LOAN301686,CUST103445,Vehicle,26383.06,12.47,84,2023-12-13 06:32:54.294901371,Restructured
LOAN301687,CUST102626,Home,37070.31,12.06,120,2021-10-21 14:26:32.986178398,Active
LOAN301688,CUST103023,Personal,119538.56,10.03,120,2022-09-29 19:11:37.252146005,Closed
LOAN301689,CUST103654,Business,26081.3,22.88,60,2022-11-24 06:58:39.649700880,Active
LOAN301690,CUST100220,Student,32631.21,13.66,12,2026-03-11 19:05:32.495761395,Active
LOAN301691,CUST100657,Personal,111732.49,7.56,84,2023-11-01 16:17:13.812941074,Closed
LOAN301692,CUST103012,Business,116461.54,13.36,60,2017-07-15 11:00:47.909125328,Closed
LOAN301693,CUST101666,Home,87481.97,16.08,48,2022-12-06 09:20:45.469271421,Defaulted
LOAN301694,CUST102063,Personal,65397.09,,12,2019-11-19 00:33:35.151399851,Closed
LOAN301695,CUST100851,Home,8319.0,9.99,84,2025-11-09 23:31:15.502101898,Active
LOAN301696,CUST100134,Business,2967.0,11.71,24,2017-01-03 21:55:19.470337152,Closed
LOAN301697,CUST102159,Student,56937.21,23.48,120,2018-11-11 01:54:38.546543360,Active
LOAN301698,CUST102256,Home,50592.76,19.88,240,2019-05-25 00:16:07.075404644,Closed
LOAN301699,CUST104477,Personal,72099.71,8.16,240,2018-02-10 01:22:39.494907379,Active
LOAN301700,CUST102238,Vehicle,21696.37,12.62,84,2016-06-17 03:37:15.402645588,Active
LOAN301701,CUST101743,Home,48540.24,22.57,60,2020-08-17 15:00:33.026345253,Closed
LOAN301702,CUST104762,Business,32968.36,21.97,120,2026-03-13 10:48:40.224221945,Defaulted
LOAN301703,CUST103889,Personal,25344.66,16.34,36,2025-01-29 11:00:03.329310894,Active
LOAN301704,CUST102151,Vehicle,62774.83,15.11,48,2022-05-27 08:14:12.387189865,Restructured
LOAN301705,CUST103357,Student,48530.86,14.41,36,2022-06-12 23:27:32.784046650,Closed
LOAN301706,CUST100746,Personal,53747.49,15.87,60,2021-06-20 16:58:42.758492708,Active
LOAN301707,CUST101032,Home,44635.2,17.51,240,2021-05-10 16:28:16.120849609,Active
LOAN301708,CUST101139,Personal,21270.39,18.79,48,2022-12-11 18:05:03.125552176,Active
LOAN301709,CUST100573,Vehicle,35286.33,8.85,24,2021-06-24 13:45:43.081839085,Active
LOAN301710,CUST103416,Personal,73011.29,17.09,60,2025-05-10 06:11:14.494640350,Active
LOAN301711,CUST100183,Vehicle,37838.61,9.81,24,2025-02-17 05:08:50.747297525,Active
LOAN301712,CUST104397,Student,22796.97,23.86,36,2022-04-26 17:06:45.086395025,Active
LOAN301713,CUST101182,Business,12782.11,22.16,12,2023-01-21 21:07:46.956314087,Active
LOAN301714,CUST104259,Vehicle,50040.89,21.87,48,2023-06-11 10:29:34.603810310,Closed
LOAN301715,CUST100906,Home,36881.17,14.17,240,2022-10-23 00:25:12.643917561,Active
LOAN301716,CUST104273,Student,115304.32,12.77,12,2016-01-22 16:17:08.659795046,Active
LOAN301717,CUST104842,Personal,29419.33,19.41,240,2021-12-08 10:15:10.820027351,Restructured
LOAN301718,CUST101830,Home,25280.0,14.9,84,2021-08-15 08:11:19.856162786,Closed
LOAN301719,CUST101300,Home,50110.24,22.19,84,2023-06-07 09:02:33.901456594,Active
LOAN301720,CUST104464,Home,7583.37,17.39,36,2022-10-17 14:47:08.492077351,Active
LOAN301721,CUST104398,Student,68696.68,19.17,240,2017-03-08 23:37:01.256735086,Closed
LOAN301722,CUST101543,Student,69636.81,20.08,12,2020-10-12 13:16:24.603119850,Active
LOAN301723,CUST102446,Home,17248.43,14.81,60,2018-05-16 10:19:54.359014511,Active
LOAN301724,CUST100380,Business,8321.35,12.49,12,2023-08-10 01:28:12.351181507,Closed
LOAN301725,CUST103582,Vehicle,11035.51,21.42,60,2022-04-03 21:09:17.858265877,Active
LOAN301726,CUST104791,Business,35935.34,16.5,84,2019-02-22 17:16:49.111970901,Active
LOAN301727,CUST104453,Personal,96197.23,9.02,60,2018-11-14 08:42:06.375154734,Active
LOAN301728,CUST103160,Home,39506.69,14.35,84,2017-11-09 08:13:09.862397671,Active
LOAN301729,CUST100023,Vehicle,16924.84,12.79,36,2016-02-24 06:41:22.902971983,Closed
LOAN301730,CUST102573,Personal,69947.1,22.94,24,2016-04-30 08:26:57.048420191,Active
LOAN301731,CUST104260,Business,26310.83,22.14,84,2016-04-18 11:03:45.156434774,Active
LOAN301732,CUST101868,Student,60364.76,17.59,24,2025-12-11 07:08:44.476813316,Active
LOAN301733,CUST103305,Home,81582.8,12.99,48,2023-04-29 10:59:14.134026289,Closed
LOAN301734,CUST102558,Student,93516.85,15.5,84,2021-01-11 18:10:47.299669743,Active
LOAN301735,CUST101565,Vehicle,120561.79,13.9,60,2020-05-21 06:39:19.139321566,Closed
LOAN301736,CUST101895,Vehicle,28586.19,16.49,36,2018-07-15 20:53:17.581498384,Active
LOAN301737,CUST103197,Personal,18412.01,21.28,48,2025-09-25 16:17:36.097201347,Active
LOAN301738,CUST103382,Business,21146.37,10.76,84,2017-09-28 11:26:31.371577978,Active
LOAN301739,CUST101398,Personal,29110.75,14.4,48,2019-06-14 16:12:45.716821909,Active
LOAN301740,CUST101150,Business,28346.5,20.82,12,2017-06-01 16:58:28.047009706,Closed
LOAN301741,CUST101888,Personal,7941.03,12.71,48,2019-01-21 16:23:37.811506510,Active
LOAN301742,CUST101066,Vehicle,43818.34,13.18,240,2023-07-24 05:14:46.562273979,Closed
LOAN301743,CUST101798,Student,50984.41,23.08,120,2024-01-21 14:35:11.973620176,Defaulted
LOAN301744,CUST101879,Student,11929.33,10.71,120,2019-12-26 22:47:45.054616690,Active
LOAN301745,CUST104841,Vehicle,52549.16,14.88,24,2018-01-06 10:18:15.266971827,Closed
LOAN301746,CUST102960,Vehicle,33483.24,19.16,60,2018-11-06 08:35:40.867614269,Defaulted
LOAN301747,CUST103821,Vehicle,69224.75,20.26,84,2018-12-12 19:14:38.261917114,Active
LOAN301748,CUST101267,Vehicle,118037.59,14.75,36,2019-04-23 13:36:13.367339611,Closed
LOAN301749,CUST104144,Student,6699.59,20.23,84,2016-05-16 22:10:18.433355331,Closed
